ID,Source,Label,Human_annotation_median,Sentence,Category,Split
EsCoLA_8744,GDE51,1,1,El niño parece estar contento.,2,train
EsCoLA_2545,GDE19,1,1,Algunos empleados creen que la empresa los despedirá.,8,train
EsCoLA_1210,GDE12,0,0,Caminamos hasta el llegar a una ermita.,10,train
EsCoLA_8636,GDE50,1,1,Dijeron que se irían mientras Pedro dormía.,3,train
EsCoLA_5696,GDE36,0,0,Se oía a lo lejos el monótono zumbar las abejas.,10,train
EsCoLA_10390,GDE65,1,1,Viven allí.,3,train
EsCoLA_8797,GDE51,0,1,Consiguió llover.,9,train
EsCoLA_252,GDE03,0,0,El posible e inteligente constructor llegó.,11,train
EsCoLA_7649,GDE42,1,1,Tales costumbres acabaron por adoptarse.,14,train
EsCoLA_8318,GDE48,1,1,No pararé hasta no haberlo conseguido.,9,train
EsCoLA_4877,GDE32,1,1,Ana ve que tiene canas.,8,train
EsCoLA_3928,GDE28,1,1,Trajeron a un amigo con ellos.,3,train
EsCoLA_2549,GDE19,1,1,Aquí te sientes feliz.,3,train
EsCoLA_7313,GDE42,1,1,"Pues tendremos que ir a clase, ¡qué remedio!",9,train
EsCoLA_8415,GDE49,1,1,No vio que había entrado el cartero.,8,train
EsCoLA_2662,GDE19,1,1,París es muy cosmopolita y es famosa por ello.,12,train
EsCoLA_6834,GDE40,1,1,"María no está contenta, y Ana tampoco.",9,train
EsCoLA_5900,GDE36,1,0,Lo hicieron traer un paquete.,14,train
EsCoLA_10561,GDE65,0,0,Ayer fue cuando Juan irá a donde el coche atropelló a la mujer.,7,train
EsCoLA_4262,GDE30,1,1,Al soldado le faltaban dos días para marcharse.,4,train
EsCoLA_2218,GDE17,1,1,Yo conozco la casa de un hombre más listo que tú.,13,train
EsCoLA_2412,GDE17,1,1,Juan es altísimo.,13,train
EsCoLA_5828,GDE36,0,0,Julia deseaba jugar a los niños.,10,train
EsCoLA_6291,GDE36,0,0,Lanzó un mirar.,10,train
EsCoLA_836,GDE07,1,1,Le entregué una lista a María que contenía los nombres de todos.,7,train
EsCoLA_1807,GDE16,1,1,Los dos se parecen mucho entre sí.,13,train
EsCoLA_8460,GDE49,0,0,Me agrada haber constatado que hubiera venido.,14,train
EsCoLA_4205,GDE30,1,1,Envió un salmón ahumado en Uga a sus amigos.,3,train
EsCoLA_8209,GDE48,1,0,Juan tocó la sonata mientras Carlos hizo las maletas.,3,train
EsCoLA_9798,GDE59,1,1,Acabaré de explicar este tema aunque ya es tarde.,12,train
EsCoLA_1983,GDE16,0,0,Juan mide dos de los metros de largo.,13,train
EsCoLA_84,GDE01,1,1,La propuesta había sido aprobada por el Comité Central por mayoría simple.,3,train
EsCoLA_10366,GDE65,1,1,Han venido todos excepto él.,3,train
EsCoLA_8995,GDE52,0,0,Se protestan rompiendo las mesas.,3,train
EsCoLA_4611,GDE31,1,1,No sé lo que hace Pedro.,7,train
EsCoLA_4053,GDE29,1,1,Nos dedicamos a recorrer la ciudad.,10,train
EsCoLA_4477,GDE30,0,0,Se ocurrió una idea.,14,train
EsCoLA_9626,GDE57,1,1,Los cocodrilos no podrían sobrevivir si no tuvieran dientes muy afilados.,12,train
EsCoLA_4547,GDE31,1,1,¿A cuál de esos conoces?,7,train
EsCoLA_5622,GDE35,0,0,Juan sabe el hermano de Luis.,1,train
EsCoLA_3459,GDE24,1,1,Le coloqué cortinas al salón.,14,train
EsCoLA_4403,GDE30,1,1,"Si a alguien le era corto el empate, era al Barça.",4,train
EsCoLA_3857,GDE27,1,0,Sobraba quienes juraban haber visto las cosas más horribles.,7,train
EsCoLA_2087,GDE17,1,1,Juan no trabaja lo duramente que trabajas tú.,13,train
EsCoLA_7543,GDE42,1,1,Me aburre repetirlo y que me lo repitan.,14,train
EsCoLA_1224,GDE12,0,0,Me pregunto unas caras que pondrá al enterarse.,13,train
EsCoLA_5955,GDE36,1,1,Se han hecho arder los bosques.,5,train
EsCoLA_2684,GDE19,1,0,Ello pasó así.,14,train
EsCoLA_1182,GDE12,1,1,"En vez de llevarte mi coche, llévate el de Teresa.",14,train
EsCoLA_7917,GDE47,1,1,Juan se sintió muy a gusto porque todos eran muy amables con él.,12,train
EsCoLA_2200,GDE17,1,1,Menos amigos regalaron menos láminas a Juan ayer que a Luis hoy.,13,train
EsCoLA_9892,GDE60,1,1,Me estás pisando.,9,train
EsCoLA_874,GDE07,1,1,Me pregunto la cara que pondrá al ver esto.,7,train
EsCoLA_7948,GDE47,1,1,El concursante de Burgos ha pintado esa pared mientras su contrincante ha llenado todos los cubos de agua.,3,train
EsCoLA_5846,GDE36,0,0,Todo el mundo ha oído.,14,train
EsCoLA_514,GDE04,0,0,Hay uvas maduras bastante.,13,train
EsCoLA_6437,GDE37,1,1,Juan está feliz.,2,train
EsCoLA_2514,GDE18,1,1,Me preguntó cuántos mazapanes quería y le dije que tres docenas.,13,train
EsCoLA_8922,GDE51,0,0,He dejado de llegar a casa.,9,train
EsCoLA_2293,GDE17,1,1,Gastó el mismo dinero que el que gasté yo.,13,train
EsCoLA_6691,GDE38,0,0,Son medidos diez metros de ancho por siete de largo.,5,train
EsCoLA_6430,GDE37,1,1,"Siempre que María habla francés, lo habla muy bien.",14,train
EsCoLA_9300,GDE53,0,0,"De pedir permiso, se podría entrar.",10,train
EsCoLA_4548,GDE31,1,1,¿Por dónde se empieza?,7,train
EsCoLA_10124,GDE62,1,1,No te lo puedes imaginar.,9,train
EsCoLA_1688,GDE15,0,0,La producción manual nuestra de queso es de calidad.,13,train
EsCoLA_3614,GDE25,1,1,El barco se hundió él solo.,6,train
EsCoLA_4153,GDE30,1,1,Hizo una chaqueta al niño.,4,train
EsCoLA_10265,GDE65,1,1,No entiendo lo difícil del libro.,11,train
EsCoLA_1953,GDE16,1,1,La niña no estaba nada asustada.,9,train
EsCoLA_7788,GDE43,1,1,Lo comenzó a escribir.,10,train
EsCoLA_4593,GDE31,1,1,No sé dónde ir.,7,train
EsCoLA_9970,GDE60,1,1,Creo que viniste.,8,train
EsCoLA_2040,GDE16,0,0,Había tres de los libros en la mesa.,13,train
EsCoLA_10045,GDE61,1,1,¿No crees que venga?,9,train
EsCoLA_1432,GDE12,0,0,Ponte una cucharada del azúcar.,11,train
EsCoLA_9379,GDE53,1,1,Le seguían decenas de pancartas condenando la ola de terror.,3,train
EsCoLA_3028,GDE21,1,0,La manzana da gusto verlo en el árbol.,14,train
EsCoLA_4900,GDE32,0,0,Hizo volverla.,14,train
EsCoLA_5169,GDE32,0,0,Se conformó en que le pagaran un adelanto.,5,train
EsCoLA_606,GDE05,0,0,Todos y cada uno de los niños cantaron después del otro.,13,train
EsCoLA_5913,GDE36,1,1,Esta profesora se hace respetar.,5,train
EsCoLA_7270,GDE41,1,1,"Le dieron permiso bien a Miguelito, bien a Mafalda.",12,train
EsCoLA_8473,GDE49,1,1,Yo mismo dudo de haber sido el protagonista de tan cómico episodio.,10,train
EsCoLA_357,GDE04,0,0,Es celoso de su mujer.,14,train
EsCoLA_9834,GDE59,0,0,La invité a la fiesta a riesgo de que organizó un escándalo.,12,train
EsCoLA_4623,GDE31,1,1,Me sorprendió la novela que está leyendo.,7,train
EsCoLA_6214,GDE36,1,1,"Antes de Juan conocerte a ti, se la pasaba vagando.",10,train
EsCoLA_3555,GDE25,1,1,Se hundió el barco para cobrar el seguro.,5,train
EsCoLA_7206,GDE41,1,1,Vimos películas tanto francesas como italianas.,12,train
EsCoLA_6735,GDE39,0,0,"Si estando yo presente, no harán esta tontería.",3,train
EsCoLA_4736,GDE32,1,1,Eso fue todo lo que se le ocurrió decir.,7,train
EsCoLA_6579,GDE38,1,1,Caminó tres kilómetros bien caminados.,3,train
EsCoLA_3368,GDE24,0,0,Maggie está la mamá de Gabriel.,14,train
EsCoLA_2723,GDE19,1,1,Lo sé todo.,14,train
EsCoLA_2096,GDE17,1,1,Juan siguió leyendo libros de esos que compró Luis.,7,train
EsCoLA_7009,GDE40,0,0,Juan ni Pepe sabían nada del asunto.,9,train
EsCoLA_713,GDE06,0,0,Sucedió la colocación en las paredes por parte de los habitantes de la casa.,4,train
EsCoLA_9957,GDE60,1,1,Que se vea más abajo.,3,train
EsCoLA_3579,GDE25,0,0,Juan palideció a María.,5,train
EsCoLA_2202,GDE17,1,1,Ana compró un libro menos denso que «La Busca».,13,train
EsCoLA_3441,GDE24,1,1,Lola se la dio a Pablo.,14,train
EsCoLA_1028,GDE08,0,0,"Pedro se fumaba un cigarrillo tras otro, el futuro padre.",3,train
EsCoLA_2754,GDE19,1,1,No le di el regalo a ningún niño.,9,train
EsCoLA_3707,GDE26,1,1,Se puede pagar los envíos por medio de un cheque.,5,train
EsCoLA_3168,GDE23,1,1,El submarino hundió el acorazado.,1,train
EsCoLA_4452,GDE30,1,1,¿Te vas a fumar el cigarro?,9,train
EsCoLA_610,GDE05,1,1,Todos y cada uno de los niños pequeños lloraron.,13,train
EsCoLA_7970,GDE48,1,1,No he comido todavía.,3,train
EsCoLA_2580,GDE19,1,1,Se me le olvidó.,14,train
EsCoLA_1468,GDE12,0,0,Un demasiado amigo me traicionó.,13,train
EsCoLA_5148,GDE32,1,1,Ana se esforzó en parecer más tranquila de lo que estaba.,10,train
EsCoLA_9166,GDE52,1,1,Se llevan recogidos veinte náufragos.,5,train
EsCoLA_209,GDE03,0,0,Una inteligente mujer es interesante.,11,train
EsCoLA_5825,GDE36,1,1,¿Qué es lo que ha ordenado el médico?,7,train
EsCoLA_8980,GDE52,1,1,Anda robando.,9,train
EsCoLA_1040,GDE08,1,1,"Algo de todo esto, ya lo verás, te espera en Jalisco, la provincia del gran Rulfo.",12,train
EsCoLA_2998,GDE21,1,0,A los niños los enseñan a leer en el colegio.,14,train
EsCoLA_7609,GDE42,1,1,"El público, al menos los convencidos, aplaudía calurosamente.",14,train
EsCoLA_1356,GDE12,1,1,Los tigres son fáciles de domesticar.,10,train
EsCoLA_10346,GDE65,1,1,Lo construyeron durante la guerra.,3,train
EsCoLA_924,GDE07,1,0,"Vieron a un hombre del mismo talle y figura que Sancho Panza les había pintado cuando les contó el cuento de Roberto, el cual hombre, cuando los vio, estuvo quedo.",7,train
EsCoLA_8008,GDE48,1,1,¿Cuándo se había ido la secretaria?,7,train
EsCoLA_8820,GDE51,1,1,El Presidente va a trabajar todos los días a su empresa.,10,train
EsCoLA_3846,GDE27,1,1,Juan me resulta atractivo.,2,train
EsCoLA_3428,GDE24,1,1,Recurrió a sus amigos.,4,train
EsCoLA_3815,GDE27,1,0,Para septiembre hizo un año que me marché.,3,train
EsCoLA_8005,GDE48,1,1,Juan había abandonado la ciudad durante el congreso.,3,train
EsCoLA_6445,GDE37,1,1,Pareces haber sufrido mucho.,10,train
EsCoLA_2947,GDE20,1,1,¿Quién no cree que él y su mujer sean felices?,6,train
EsCoLA_805,GDE07,1,1,Donde vive tu hermano es demasiado lejos para ir de vacaciones.,7,train
EsCoLA_7794,GDE43,1,1,¿Se debe pagar a los colaboradores?,9,train
EsCoLA_9271,GDE53,1,1,"Gobernando Suárez, nació Juan.",3,train
EsCoLA_7003,GDE40,1,1,No es posible que Juan venga.,9,train
EsCoLA_10487,GDE65,1,1,Juan es el primer ministro. ,2,train
EsCoLA_7640,GDE42,0,0,Las basuras no se debería sacar a estas horas.,14,train
EsCoLA_9188,GDE53,1,1,El niño se duerme mirándole.,3,train
EsCoLA_717,GDE06,0,0,Sucedió la caza felina por los indígenas.,4,train
EsCoLA_1434,GDE12,0,0,Compra un kilo de las manzanas.,11,train
EsCoLA_6015,GDE36,0,0,Le han permitido vestir en el probador.,14,train
EsCoLA_1127,GDE08,0,0,Hay unos manteles verdes agua.,3,train
EsCoLA_6882,GDE40,1,1,"Los alumnos de esta clase no han suspendido el álgebra, sino la trigonometría.",9,train
EsCoLA_10258,GDE65,1,1,Juan es algo y ese algo es sorprendente.,12,train
EsCoLA_3343,GDE23,1,0,La madre patria se vendió a ella misma a sí misma.,6,train
EsCoLA_9657,GDE58,1,1,Es un libro tan estupendo que se deja leer solo.,12,train
EsCoLA_7754,GDE43,1,1,Estudió la carrera de Medicina en Santiago.,3,train
EsCoLA_1619,GDE15,1,1,Sacó el pañuelo del bolsillo.,13,train
EsCoLA_2781,GDE19,1,1,Le lavé las manos.,14,train
EsCoLA_788,GDE07,0,0,Cierto que había protestado por el trato recibido fue amenazado por un empleado.,7,train
EsCoLA_7103,GDE41,1,1,Encima tiene que quejarse.,9,train
EsCoLA_635,GDE05,1,1,"El hombre, sentado, nos miraba fijamente.",3,train
EsCoLA_2810,GDE19,1,1,Lo querrá mucho.,14,train
EsCoLA_8121,GDE48,1,1,Se enfadó cuando leí su diario privado.,3,train
EsCoLA_2553,GDE19,1,1,"Si yo tengo un coche y no lo quiero prestar, los demás posiblemente me llamarán insolidaria.",12,train
EsCoLA_2434,GDE17,1,1,Juan es el chico que compró los mejores libros.,13,train
EsCoLA_3605,GDE25,0,1,"Llegados los bomberos, se procedió a la extinción del incendio.",3,train
EsCoLA_6624,GDE38,0,0,La tormenta puso graves inundaciones.,3,train
EsCoLA_3482,GDE24,0,0,A Lucy se le refería Otto.,14,train
EsCoLA_2601,GDE19,1,1,Hasta él lo entiende.,6,train
EsCoLA_6296,GDE36,1,1,Para él la existencia consistía en un irle pasando a uno cosas.,10,train
EsCoLA_361,GDE04,1,1,Está interesado en el nuevo proyecto.,14,train
EsCoLA_9769,GDE58,1,1,"Mañana es fiesta, y, por lo tanto, no habrá clase.",12,train
EsCoLA_6119,GDE36,1,1,El presidente ha indicado a los periodistas que adelantará las elecciones.,10,train
EsCoLA_9010,GDE52,1,1,Nos siguen y chillan.,12,train
EsCoLA_3493,GDE24,0,0,El profesor pegó su dibujo preferido con cada niño.,13,train
EsCoLA_7616,GDE42,1,1,Una serie de ciudadanos acudieron alarmados.,14,train
EsCoLA_1639,GDE15,1,1,Te miraba la nariz.,12,train
EsCoLA_3796,GDE27,1,1,Siempre oscurece después de llover.,10,train
EsCoLA_1845,GDE16,1,1,Los abogados permitieron a los clientes consultar con sendos asesores.,13,train
EsCoLA_9609,GDE57,1,1,"Si tomas más el sol, acabarás con un melanoma.",12,train
EsCoLA_1600,GDE15,1,1,Cada cliente criticó a su proveedor.,13,train
EsCoLA_9516,GDE56,1,1,Tú has nacido para jefe.,11,train
EsCoLA_6013,GDE36,0,0,La abuela no me permite sentar en el sofá.,14,train
EsCoLA_6497,GDE37,0,0,Pedro le parece haberlo comprendido.,10,train
EsCoLA_8878,GDE51,1,1,"Llamó a la puerta, no fuera a haber alguien en casa.",9,train
EsCoLA_9008,GDE52,0,0,Lo caminaba mirando.,9,train
EsCoLA_8109,GDE48,0,0,Vive en Bruselas de que lo conozco.,3,train
EsCoLA_7256,GDE41,1,1,Dice que o vienes o te mata.,12,train
EsCoLA_244,GDE03,0,0,El movimiento firme asambleario sucedió.,11,train
EsCoLA_1398,GDE12,0,0,El sol de agosto quema campos.,13,train
EsCoLA_734,GDE06,0,0,Ocurrió su invasión americana.,11,train
EsCoLA_9287,GDE53,1,1,"Habiendo entrado el director, se pusieron todos a trabajar.",3,train
EsCoLA_2424,GDE17,0,0,¿De qué libro es el autor Juan?,7,train
EsCoLA_5242,GDE32,1,1,Usted me autoriza a hablar con los niños cinco minutos.,10,train
EsCoLA_8389,GDE49,1,1,No lamenta que haya venido.,8,train
EsCoLA_3179,GDE23,0,0,Juan se bebió vino.,5,train
EsCoLA_2866,GDE19,1,1,Te me fuiste.,14,train
EsCoLA_8184,GDE48,0,0,Cuando niño de meses fue raptado por una secta americana.,3,train
EsCoLA_5771,GDE36,0,0,Las niñas parecen que la vidente tiene razón.,2,train
EsCoLA_9815,GDE59,1,1,Pedro estuvo muy enfermo y fue a trabajar.,12,train
EsCoLA_701,GDE06,1,1,A Luis le asustan los gritos de Ana.,14,train
EsCoLA_6010,GDE36,1,1,La cantante se dejó fotografiar por los periodistas.,10,train
EsCoLA_747,GDE07,1,1,"Finalmente, abandonó la reunión, que fue lo más prudente.",7,train
EsCoLA_3676,GDE26,1,1,Las luces brillantes se ven fácilmente.,5,train
EsCoLA_3872,GDE27,0,0,Son imposibles eso y que se haya olvidado.,2,train
EsCoLA_9557,GDE57,1,1,Pero si estás a régimen.,12,train
EsCoLA_7587,GDE42,1,1,"Mi padre, tu amigo Pepe y tus primos irán juntos de viaje este verano.",14,train
EsCoLA_2383,GDE17,1,1,Juan sugirió más que se fueran que no que se quedaran.,13,train
EsCoLA_1578,GDE15,1,1,Esto no es lo suyo.,13,train
EsCoLA_2587,GDE19,0,1,Paco dice que tiene buenas facultades.,8,train
EsCoLA_5867,GDE36,0,0,Se te lo he visto traer.,14,train
EsCoLA_2428,GDE17,0,0,Juan es el más alto de demasiados chicos.,13,train
EsCoLA_1386,GDE12,1,1,El catalán toma cava en las comidas.,11,train
EsCoLA_9035,GDE52,0,0,Mañana estoy volando para América.,9,train
EsCoLA_8582,GDE50,1,1,Quedamos en la biblioteca para hacer el trabajo de manera que nadie nos molestara.,12,train
EsCoLA_5,GDE01,1,1,Quería leche.,14,train
EsCoLA_4034,GDE29,1,1,Esto no corresponde en absoluto con lo que hablamos.,4,train
EsCoLA_1514,GDE13,0,0,A María le encanta chocolate frío.,13,train
EsCoLA_10222,GDE65,1,1,Quien lo has visto eres tú.,7,train
EsCoLA_9045,GDE52,0,1,Limpió los cristales pero no los pudo acabar.,12,train
EsCoLA_1977,GDE16,1,0,Juan es bastante inteligente para ser un buen policía.,10,train
EsCoLA_3018,GDE21,0,0,A los participantes en el congreso se entregaron las acreditaciones correspondientes.,4,train
EsCoLA_10021,GDE61,1,1,¿Tienes muchos hijos?,7,train
EsCoLA_2969,GDE20,1,1,"Aunque la mayoría de los estudiantes cree haber reprobado, Marco cree que él aprobó el examen y Ana también.",6,train
EsCoLA_2368,GDE17,0,0,Estuve casada más tiempo que con Luis con Paco.,13,train
EsCoLA_1384,GDE12,1,1,Las gaviotas son numerosas en la comarca.,11,train
EsCoLA_9277,GDE53,1,1,María escucha la radio comiendo.,3,train
EsCoLA_4372,GDE30,1,1,Este libro les es útil a los alumnos.,14,train
EsCoLA_9429,GDE54,1,1,"Aunque no había estudiado casi nada, Sonia se presentó al examen.",12,train
EsCoLA_5266,GDE32,0,0,Duda el hecho de que puedan hacerlo sin ayuda.,14,train
EsCoLA_3461,GDE24,1,1,Le puse el mantel a la mesa.,14,train
EsCoLA_2489,GDE17,0,0,Compré menos trigo del intentado.,13,train
EsCoLA_7054,GDE40,1,1,"Ana tiene una larga experiencia en el puesto, pero María también.",12,train
EsCoLA_1139,GDE12,1,1,Es el siguiente cruce.,2,train
EsCoLA_6993,GDE40,1,1,Este problema es demasiado difícil para que lo resuelva nadie.,9,train
EsCoLA_7885,GDE47,0,0,"Habíamos llegado el día anterior, nos quedamos allí aquel día y nos iríamos hoy.",12,train
EsCoLA_8588,GDE50,1,0,¿Eres tan neurótico que no puedas dejar de preocuparte por todo?,14,train
EsCoLA_8167,GDE48,0,0,"Cuando el actual heredero al trono no es inteligente, es probable que tenga problemas con el ejército.",12,train
EsCoLA_429,GDE04,0,0,Subió el ajustado nivel de la caldera.,11,train
EsCoLA_7481,GDE42,1,1,"Salían las colegialas de la escuela, y todas ellas buscaban a sus padres.",14,train
EsCoLA_10340,GDE65,1,0,Al lado de donde está es encima de la plaza.,7,train
EsCoLA_7780,GDE43,1,1,"He salido con todas tus amigas, salvo con Luisa.",3,train
EsCoLA_359,GDE04,1,1,Es interesado.,14,train
EsCoLA_6971,GDE40,0,0,Durante toda la tarde fue capaz de decir nada coherente.,9,train
EsCoLA_7921,GDE47,1,1,Juan se sintió muy a gusto porque todos fueron muy amables con él.,12,train
EsCoLA_3105,GDE23,1,1,La presidenta vitalicia ha tomado la decisión delante de la asamblea ella misma.,6,train
EsCoLA_7301,GDE41,0,0,Rosalía sino Elena no vino.,12,train
EsCoLA_7269,GDE41,1,1,"Comeremos bien carne, bien pescado.",12,train
EsCoLA_9651,GDE58,1,1,Te viene que ni pintado.,12,train
EsCoLA_8049,GDE48,1,1,Me equivoqué al no aprovechar aquella ocasión.,10,train
EsCoLA_2280,GDE17,1,1,Teo disfrutó con ese video más que un gato con un ovillo.,13,train
EsCoLA_2166,GDE17,0,0,Más chicos saben quién irá mañana que chicas hoy.,13,train
EsCoLA_3908,GDE27,1,1,Es posible que haya venido.,8,train
EsCoLA_7060,GDE40,1,1,¿Cuándo terminará la película?,7,train
EsCoLA_10536,GDE65,0,0,Yo es quien lo he visto.,7,train
EsCoLA_5747,GDE36,1,1,Es dudoso que aquí arreglen coches.,8,train
EsCoLA_9775,GDE58,1,1,"Así, la aventura acabó felizmente.",12,train
EsCoLA_3964,GDE28,1,1,Hicieron al pobre animal correr.,10,train
EsCoLA_4142,GDE30,0,0,Le coloqué las cortinas para el salón.,4,train
EsCoLA_2374,GDE17,1,1,"Te corrijo: de Luis XIV habrás visto retratos, más que fotos.",13,train
EsCoLA_8290,GDE48,0,0,Pepe trabajaba en la tesis desde hacía dos años hasta el día anterior.,3,train
EsCoLA_511,GDE04,0,0,Es nuevo paulatinamente.,2,train
EsCoLA_5769,GDE36,1,1,El Ayuntamiento arregló las calles.,1,train
EsCoLA_5800,GDE36,0,0,La carrera les promete ser interesante.,10,train
EsCoLA_7845,GDE47,0,0,"Hace un mes se casaría, pero luego cambió de idea.",12,train
EsCoLA_193,GDE03,1,1,Se compró un vestido largo rojo deslumbrante.,11,train
EsCoLA_3665,GDE25,1,1,Su comportamiento es digno de notar.,10,train
EsCoLA_7935,GDE47,1,1,El concursante de Burgos encontraría las llaves del coche antes de que el tiempo acabara.,3,train
EsCoLA_5216,GDE32,1,1,Eva acompaña a los niños a comer un helado.,10,train
EsCoLA_6540,GDE38,0,0,Ayer lavé blanca la camisa.,3,train
EsCoLA_9329,GDE53,1,1,"Sinceramente, no creo que lo vayas a conseguir.",3,train
EsCoLA_10469,GDE65,1,1,Lo que me gusta es el tirador del cajón del escritorio de Juan.,7,train
EsCoLA_6396,GDE37,1,1,Pedro está despierto.,14,train
EsCoLA_6785,GDE39,1,1,Lo dijo a toro pasado.,3,train
EsCoLA_6857,GDE40,0,0,María no se esperará en caso de que llegue tarde a la reunión ninguno de tus compañeros.,9,train
EsCoLA_3199,GDE23,1,1,Los dos contrincantes estaban enfrente de la multitud.,2,train
EsCoLA_3394,GDE24,1,1,Nombraron a Kiko de gerente.,2,train
EsCoLA_8037,GDE48,1,1,Confesó que había estado en Berlín hacía dos años.,3,train
EsCoLA_3753,GDE26,0,0,Se creció más en EEUU y por eso hay allí mejores médicos.,5,train
EsCoLA_2187,GDE17,1,1,Menos chicos son feministas que machistas.,13,train
EsCoLA_694,GDE06,1,1,"Oída la proclama, la gente huyó despavorida.",3,train
EsCoLA_1243,GDE12,1,1,Tenemos un nuevo ayudante.,13,train
EsCoLA_407,GDE04,1,1,Es un diplomático que ha viajado por todo el mundo.,7,train
EsCoLA_4650,GDE31,1,1,¿Qué libro no quieres que compre?,7,train
EsCoLA_4154,GDE30,1,1,Hizo una chaqueta para el niño.,4,train
EsCoLA_9508,GDE56,1,1,Es preciso ser muy valiente para hacer una cosa así.,10,train
EsCoLA_9076,GDE52,0,0,Ya se viene alejando el peligro.,9,train
